,company name,industry33,stock market,stock number
738,新日本電工,鉄鋼,東証1部,5563
739,大平洋金属,鉄鋼,東証1部,5541
740,東洋鋼鈑,鉄鋼,東証1部,5453
741,中山製鋼所,鉄鋼,東証1部,5408
742,三菱製鋼,鉄鋼,東証1部,5632
743,合同製鐵,鉄鋼,東証1部,5410
744,日本冶金工業,鉄鋼,東証1部,5480
745,日本精線,鉄鋼,東証1部,5659
746,栗本鐵工所,鉄鋼,東証1部,5602
747,モリ工業,鉄鋼,東証1部,5464
748,中部鋼鈑,鉄鋼,名証1部,5461
749,シンニッタン,鉄鋼,東証1部,6319
750,東京鐵鋼,鉄鋼,東証1部,5445
751,東北特殊鋼,鉄鋼,東証JASDAQスタンダード,5484
752,日本金属,鉄鋼,東証1部,5491
753,日亜鋼業,鉄鋼,東証1部,5658
754,パウダーテック,鉄鋼,東証JASDAQスタンダード,5695
755,日本高周波鋼業,鉄鋼,東証1部,5476
756,新家工業,鉄鋼,東証1部,7305
757,エンビプロ・ホールディングス,鉄鋼,東証2部,5698
758,中央可鍛工業,鉄鋼,名証2部,5607
759,朝日工業,鉄鋼,東証JASDAQスタンダード,5456
760,神鋼鋼線工業,鉄鋼,東証2部,5660
761,新報国製鉄,鉄鋼,東証JASDAQスタンダード,5542
762,川金ホールディングス,鉄鋼,東証2部,5614
763,日本鋳造,鉄鋼,東証2部,5609
764,メタルアート,鉄鋼,東証2部,5644
765,虹技,鉄鋼,東証1部,5603
766,北越メタル,鉄鋼,東証2部,5446
767,日本鋳鉄管,鉄鋼,東証1部,5612
768,サンユウ,鉄鋼,東証2部,5697
769,高砂鐵工,鉄鋼,東証2部,5458
770,大和重工,鉄鋼,東証2部,5610
771,住友電気工業,非鉄金属,東証1部,5802
772,住友金属鉱山,非鉄金属,東証1部,5713
773,三菱マテリアル,非鉄金属,東証1部,5711
774,古河電気工業,非鉄金属,東証1部,5801
775,三井金属鉱業,非鉄金属,東証1部,5706
776,フジクラ,非鉄金属,東証1部,5803
777,DOWAホールディングス,非鉄金属,東証1部,5714
778,日本軽金属ホールディングス,非鉄金属,東証1部,5703
779,UACJ,非鉄金属,東証1部,5741
780,リョービ,非鉄金属,東証1部,5851
781,古河機械金属,非鉄金属,東証1部,5715
782,東邦亜鉛,非鉄金属,東証1部,5707
783,東邦チタニウム,非鉄金属,東証1部,5727
784,アサヒホールディングス,非鉄金属,東証1部,5857
785,大阪チタニウムテクノロジーズ,非鉄金属,東証1部,5726
786,タツタ電線,非鉄金属,東証1部,5809
787,大紀アルミニウム工業所,非鉄金属,東証1部,5702
788,昭和電線ホールディングス,非鉄金属,東証1部,5805
789,CKサンエツ,非鉄金属,東証2部,5757
790,アーレスティ,非鉄金属,東証1部,5852
791,平河ヒューテック,非鉄金属,東証1部,5821
792,東京特殊電線,非鉄金属,東証1部,5807
793,カナレ電気,非鉄金属,東証1部,5819
794,沖電線,非鉄金属,東証1部,5815
795,エヌアイシ・オートテック,非鉄金属,東証JASDAQスタンダード,5742
796,日本精鉱,非鉄金属,東証2部,5729
797,エス・サイエンス,非鉄金属,東証1部,5721
798,中外鉱業,非鉄金属,東証2部,1491
799,FCM,非鉄金属,東証JASDAQスタンダード,5758
800,オーナンバ,非鉄金属,東証2部,5816
801,アサカ理研,非鉄金属,東証JASDAQスタンダード,5724
802,日本伸銅,非鉄金属,東証2部,5753
803,東邦金属,非鉄金属,東証2部,5781
804,JMACS,非鉄金属,東証2部,5817
805,JMC,非鉄金属,東証マザーズ,5704
806,三ッ星,非鉄金属,東証JASDAQスタンダード,5820
807,LIXILグループ,金属製品,東証1部,5938
808,SUMCO,金属製品,東証1部,3436
809,リンナイ,金属製品,東証1部,5947
810,東洋製罐グループホールディングス,金属製品,東証1部,5901
811,三和ホールディングス,金属製品,東証1部,5929
812,日本発條,金属製品,東証1部,5991
813,東プレ,金属製品,東証1部,5975
814,パイオラックス,金属製品,東証1部,5988
815,横河ブリッジホールディングス,金属製品,東証1部,5911
816,ノーリツ,金属製品,東証1部,5943
817,ジーテクト,金属製品,東証1部,5970
818,長府製作所,金属製品,東証1部,5946
819,文化シヤッター,金属製品,東証1部,5930
820,トーカロ,金属製品,東証1部,3433
821,RSTechnologies,金属製品,東証1部,3445
822,三益半導体工業,金属製品,東証1部,8155
823,岡部,金属製品,東証1部,5959
824,高周波熱錬,金属製品,東証1部,5976
825,三協立山,金属製品,東証1部,5932
826,エイチワン,金属製品,東証1部,5989
827,マルゼン,金属製品,東証2部,5982
828,コロナ,金属製品,東証1部,5909
829,川田テクノロジーズ,金属製品,東証1部,3443
830,立川ブラインド工業,金属製品,東証1部,7989
831,ホッカンホールディングス,金属製品,東証1部,5902
832,イハラサイエンス,金属製品,東証JASDAQスタンダード,5999
833,東京製綱,金属製品,東証1部,5981
834,日東精工,金属製品,東証1部,5957
835,アルインコ,金属製品,東証1部,5933
836,稲葉製作所,金属製品,東証1部,3421
837,サンコール,金属製品,東証1部,5985
838,アルファ,金属製品,東証1部,3434
839,中央発條,金属製品,東証1部,5992
840,日本フイルコン,金属製品,東証1部,5942
